sample_id,source_file,model_family,a_total_changes,b_total_changes,parse_ok,a_parse_ok,b_parse_ok,summary_file_rows,selected_parent,metadata_source,result_file_rows,result_failure_file_rows,all_files_failed_exact_match,any_file_failed_exact_match,mean_exact_match,repo,difficulty,project_size,model_name,a_type_addition,b_type_addition,a_type_modification,b_type_modification,a_type_removal,b_type_removal,a_type_unknown,b_type_unknown,a_type_intent,b_type_intent,a_type_note,b_type_note,a_type_likely intent,b_type_likely intent,a_type_analysis,b_type_analysis,a_type_import,b_type_import,a_type_commentary,b_type_commentary,a_type_summary,b_type_summary,a_type_replacement,b_type_replacement,a_type_additional,b_type_additional,a_type_refactor,b_type_refactor,a_type_renaming,b_type_renaming,a_type_class rename,b_type_class rename,a_type_deprecation,b_type_deprecation,a_type_metaclass introduction,b_type_metaclass introduction,a_type_json object,b_type_json object,a_type_reordering,b_type_reordering,a_type_boolean,b_type_boolean,a_type_reformatting,b_type_reformatting,a_type_reorganization,b_type_reorganization,a_type_comment,b_type_comment,a_type_assertion,b_type_assertion,rejected_parent,selected_change_count,rejected_change_count,selected_minus_rejected_changes,file_label_favored_complexity_count,file_label_favored_simplicity_count,file_label_tie_ambiguous_count,file_label_unparseable_count,file_label_mix_or_missing_selection_count,majority_vote_preference_label,summary_preference_label,dominant_preference,summary_preference_manual_equivalent,manual_agreement
343616822280,2025-11-23-qwen3-failure-classifications,qwen3,2,6,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,NVIDIA-NeMo/Curator,easy,medium,groq:qwen/qwen3-32b,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,2,6,-4,0,1,0,0,0,favored_simplicity,favored_simplicity,favored simplicity,favored simplicity,True
343704493553,2025-11-09-gpt5nano-failure-classifications,gpt5nano,16,14,True,True,True,2,B,results\figures\force_mix_vs_final_combined.csv,2,2,True,True,0.0,sgl-project/sglang,hard,large,openai/gpt-5-nano,1,1,14,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,14,16,-2,0,1,1,0,0,tie_ambiguous,tie_ambiguous,favored simplicity,tie (ambiguous),False
344627870147,2025-12-03-qwen3-pass-classifications,qwen3,17,15,True,True,True,3,A,results\figures\force_mix_vs_final_combined.csv,3,2,False,True,0.3333333333333333,pypsa/pypsa,hard,medium,groq:qwen/qwen3-32b,15,11,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,17,15,2,2,1,0,0,0,favored_complexity,favored_complexity,favored complexity,favored complexity,True
345971295844,2025-11-11-gpt5nano-pass-classifications,gpt5nano,2,2,True,True,True,2,A,results\figures\force_mix_vs_final_combined.csv,2,1,False,True,0.5,scverse/scanpy,hard,medium,openai/gpt-5-nano,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,2,2,0,0,0,2,0,0,tie_ambiguous,tie_ambiguous,neither,tie (ambiguous),False
345971295844,2025-12-03-qwen3-pass-classifications,qwen3,9,7,True,True,True,2,A,results\figures\force_mix_vs_final_combined.csv,2,1,False,True,0.5,scverse/scanpy,hard,medium,groq:qwen/qwen3-32b,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,9,7,2,1,0,1,0,0,tie_ambiguous,tie_ambiguous,favored complexity,tie (ambiguous),False
345971295844,2026-01-23-llama-pass-classifications,llama,2,2,False,False,False,2,A,results\figures\force_mix_vs_final_combined.csv,2,1,False,True,0.5,scverse/scanpy,hard,medium,local:meta-llama/Llama-3.1-8B-Instruct,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,2,2,0,0,0,0,2,0,unparseable,unparseable,tie (ambiguous),,False
347639123651,2025-11-09-gpt5nano-failure-classifications,gpt5nano,1,4,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,unclecode/crawl4ai,easy,large,openai/gpt-5-nano,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,4,-3,0,1,0,0,0,favored_simplicity,favored_simplicity,favored simplicity,favored simplicity,True
347639123651,2026-02-03-llama-failure-classifications,llama,1,5,True,True,True,1,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,unclecode/crawl4ai,easy,large,local:meta-llama/Llama-3.1-8B-Instruct,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,5,1,4,1,0,0,0,0,favored_complexity,favored_complexity,,favored complexity,
34764634804,2025-11-09-gpt5nano-failure-classifications,gpt5nano,1,1,True,True,True,1,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,vllm-project/llm-compressor,medium,medium,openai/gpt-5-nano,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,0,0,0,1,0,0,tie_ambiguous,tie_ambiguous,neither,tie (ambiguous),False
348340642168,2025-11-23-qwen3-failure-classifications,qwen3,4,7,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,OpenDevin/OpenDevin,medium,medium,groq:qwen/qwen3-32b,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,4,7,-3,0,1,0,0,0,favored_simplicity,favored_simplicity,favored simplicity,favored simplicity,True
349315126282,2025-11-23-qwen3-failure-classifications,qwen3,9,7,True,True,True,2,A,results\figures\force_mix_vs_final_combined.csv,2,2,True,True,0.0,great-expectations/great_expectations,hard,large,groq:qwen/qwen3-32b,5,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,9,7,2,1,0,1,0,0,tie_ambiguous,tie_ambiguous,favored complexity,tie (ambiguous),False
349315126282,2026-01-23-llama-pass-classifications,llama,20,12,True,True,True,2,B,results\figures\force_mix_vs_final_combined.csv,2,1,False,True,0.5,great-expectations/great_expectations,hard,large,local:meta-llama/Llama-3.1-8B-Instruct,9,6,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,12,20,-8,0,2,0,0,0,favored_simplicity,favored_simplicity,favored simplicity,favored simplicity,True
35316595041,2025-11-23-qwen3-failure-classifications,qwen3,5,8,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,XLabs-AI/x-flux-comfyui,easy,small,groq:qwen/qwen3-32b,1,2,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,5,8,-3,0,1,0,0,0,favored_simplicity,favored_simplicity,favored simplicity,favored simplicity,True
35571962588,2025-11-09-gpt5nano-failure-classifications,gpt5nano,4,1,True,True,True,1,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,vllm-project/llm-compressor,easy,medium,openai/gpt-5-nano,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,4,-3,0,1,0,0,0,favored_simplicity,favored_simplicity,favored simplicity,favored simplicity,True
355907811738,2026-02-03-llama-failure-classifications,llama,11,11,True,True,True,1,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,MinishLab/model2vec,medium,medium,local:meta-llama/Llama-3.1-8B-Instruct,7,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,11,11,0,0,0,1,0,0,tie_ambiguous,tie_ambiguous,,tie (ambiguous),
356744499920,2025-11-09-gpt5nano-failure-classifications,gpt5nano,6,5,True,True,True,1,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,OpenPipe/ART,medium,huge,openai/gpt-5-nano,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,5,6,-1,0,1,0,0,0,favored_simplicity,favored_simplicity,favored simplicity,favored simplicity,True
35906434848,2025-11-23-qwen3-failure-classifications,qwen3,2,6,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,pyglet/pyglet,easy,large,groq:qwen/qwen3-32b,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,2,6,-4,0,1,0,0,0,favored_simplicity,favored_simplicity,favored simplicity,favored simplicity,True
359675626208,2026-02-03-llama-failure-classifications,llama,13,19,True,True,True,1,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,scverse/scanpy,medium,medium,local:meta-llama/Llama-3.1-8B-Instruct,0,1,8,17,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,19,13,6,1,0,0,0,0,favored_complexity,favored_complexity,,favored complexity,
360077482871,2026-02-03-llama-failure-classifications,llama,35,7,True,True,True,3,B,results\figures\force_mix_vs_final_combined.csv,3,3,True,True,0.0,unclecode/crawl4ai,hard,large,local:meta-llama/Llama-3.1-8B-Instruct,24,2,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,7,35,-28,0,3,0,0,0,favored_simplicity,favored_simplicity,,favored simplicity,
360406191090,2025-11-23-qwen3-failure-classifications,qwen3,3,2,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,graphistry/pygraphistry,easy,large,groq:qwen/qwen3-32b,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,3,2,1,1,0,0,0,0,favored_complexity,favored_complexity,favored complexity,favored complexity,True
361947815328,2025-11-23-qwen3-failure-classifications,qwen3,3,7,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,Blaizzy/mlx-vlm,medium,medium,groq:qwen/qwen3-32b,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,3,7,-4,0,1,0,0,0,favored_simplicity,favored_simplicity,favored simplicity,favored simplicity,True
362431974993,2025-11-23-qwen3-failure-classifications,qwen3,1,1,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,cpacker/MemGPT,easy,medium,groq:qwen/qwen3-32b,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,0,0,0,1,0,0,tie_ambiguous,tie_ambiguous,neither,tie (ambiguous),False
363305361277,2026-02-03-llama-failure-classifications,llama,11,3,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,skypilot-org/skypilot,easy,large,local:meta-llama/Llama-3.1-8B-Instruct,9,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,11,3,8,1,0,0,0,0,favored_complexity,favored_complexity,,favored complexity,
366312584498,2025-11-23-qwen3-failure-classifications,qwen3,1,1,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,pachterlab/gget,easy,medium,groq:qwen/qwen3-32b,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,0,0,0,1,0,0,tie_ambiguous,tie_ambiguous,neither,tie (ambiguous),False
366654765884,2025-11-09-gpt5nano-failure-classifications,gpt5nano,8,19,True,True,True,6,B,results\figures\force_mix_vs_final_combined.csv,6,6,True,True,0.0,TransformerLensOrg/TransformerLens,hard,medium,openai/gpt-5-nano,0,1,2,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,19,8,11,4,0,2,0,0,favored_complexity,favored_complexity,favored complexity,favored complexity,True
368474843365,2026-02-03-llama-failure-classifications,llama,3,3,False,False,False,3,B,results\figures\force_mix_vs_final_combined.csv,3,3,True,True,0.0,MultimediaTechLab/YOLO,hard,small,local:meta-llama/Llama-3.1-8B-Instruct,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,3,3,0,0,0,0,3,0,unparseable,unparseable,,,
369786533796,2025-11-09-gpt5nano-failure-classifications,gpt5nano,5,17,True,True,True,2,A,results\figures\force_mix_vs_final_combined.csv,2,2,True,True,0.0,MadcowD/ell,hard,medium,openai/gpt-5-nano,1,1,4,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,5,17,-12,0,2,0,0,0,favored_simplicity,favored_simplicity,favored simplicity,favored simplicity,True
37073897055,2026-02-03-llama-failure-classifications,llama,6,2,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,khronosgroup/gltf-blender-io,easy,medium,local:meta-llama/Llama-3.1-8B-Instruct,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,6,2,4,1,0,0,0,0,favored_complexity,favored_complexity,,favored complexity,
371824998441,2025-11-09-gpt5nano-failure-classifications,gpt5nano,19,4,True,True,True,1,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,pytorch/torchchat,easy,medium,openai/gpt-5-nano,1,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,4,19,-15,0,1,0,0,0,favored_simplicity,favored_simplicity,favored simplicity,favored simplicity,True
371824998441,2025-11-23-qwen3-failure-classifications,qwen3,9,4,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,pytorch/torchchat,easy,medium,groq:qwen/qwen3-32b,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,9,4,5,1,0,0,0,0,favored_complexity,favored_complexity,favored complexity,favored complexity,True
372124824276,2026-02-03-llama-failure-classifications,llama,9,3,True,True,True,1,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,pydantic/pydantic-ai,easy,large,local:meta-llama/Llama-3.1-8B-Instruct,8,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,3,9,-6,0,1,0,0,0,favored_simplicity,favored_simplicity,,favored simplicity,
372131223738,2026-02-03-llama-failure-classifications,llama,27,24,True,True,True,3,A,results\figures\force_mix_vs_final_combined.csv,3,3,True,True,0.0,aeon-toolkit/aeon,hard,large,local:meta-llama/Llama-3.1-8B-Instruct,24,11,3,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,27,24,3,2,0,1,0,0,favored_complexity,favored_complexity,,favored complexity,
373785372782,2025-11-23-qwen3-failure-classifications,qwen3,20,12,True,True,True,4,A,results\figures\force_mix_vs_final_combined.csv,4,4,True,True,0.0,apify/crawlee-python,hard,medium,groq:qwen/qwen3-32b,7,4,7,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,20,12,8,3,0,1,0,0,favored_complexity,favored_complexity,favored complexity,favored complexity,True
377849635108,2025-11-09-gpt5nano-failure-classifications,gpt5nano,1,1,True,True,True,1,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,Lightning-AI/lightning-thunder,easy,medium,openai/gpt-5-nano,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,0,0,0,1,0,0,tie_ambiguous,tie_ambiguous,neither,tie (ambiguous),False
377849635108,2025-11-23-qwen3-failure-classifications,qwen3,1,1,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,Lightning-AI/lightning-thunder,easy,medium,groq:qwen/qwen3-32b,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,0,0,0,1,0,0,tie_ambiguous,tie_ambiguous,neither,tie (ambiguous),False
378868780282,2025-12-03-qwen3-pass-classifications,qwen3,3,3,True,True,True,2,A,results\figures\force_mix_vs_final_combined.csv,2,1,False,True,0.5,huggingface/lerobot,hard,medium,groq:qwen/qwen3-32b,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,3,3,0,0,0,2,0,0,tie_ambiguous,tie_ambiguous,neither,tie (ambiguous),False
378868780282,2026-01-23-llama-pass-classifications,llama,5,4,True,True,True,2,A,results\figures\force_mix_vs_final_combined.csv,2,1,False,True,0.5,huggingface/lerobot,hard,medium,local:meta-llama/Llama-3.1-8B-Instruct,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,5,4,1,1,0,1,0,0,tie_ambiguous,tie_ambiguous,favored complexity,tie (ambiguous),False
38024136375,2025-11-23-qwen3-failure-classifications,qwen3,4,4,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,reflex-dev/reflex,easy,medium,groq:qwen/qwen3-32b,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,4,4,0,0,0,1,0,0,tie_ambiguous,tie_ambiguous,neither,tie (ambiguous),False
38024136375,2026-02-03-llama-failure-classifications,llama,1,1,False,False,False,1,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,reflex-dev/reflex,easy,medium,local:meta-llama/Llama-3.1-8B-Instruct,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,0,0,0,0,1,0,unparseable,unparseable,,,
380378091414,2025-11-09-gpt5nano-failure-classifications,gpt5nano,2,1,True,True,True,1,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,lotus-data/lotus,medium,small,openai/gpt-5-nano,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,2,-1,0,1,0,0,0,favored_simplicity,favored_simplicity,neither,favored simplicity,False
381697001712,2026-02-03-llama-failure-classifications,llama,1,1,False,False,False,1,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,OpenDevin/OpenDevin,medium,medium,local:meta-llama/Llama-3.1-8B-Instruct,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,0,0,0,0,1,0,unparseable,unparseable,,,
382102647676,2026-02-03-llama-failure-classifications,llama,3,3,False,False,False,3,B,results\figures\force_mix_vs_final_combined.csv,3,3,True,True,0.0,stanfordnlp/dspy,hard,medium,local:meta-llama/Llama-3.1-8B-Instruct,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,3,3,0,0,0,0,3,0,unparseable,unparseable,,,
383851257846,2025-11-09-gpt5nano-failure-classifications,gpt5nano,7,6,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,run-house/runhouse,medium,medium,openai/gpt-5-nano,0,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,7,6,1,1,0,0,0,0,favored_complexity,favored_complexity,neither,favored complexity,False
383851257846,2025-11-23-qwen3-failure-classifications,qwen3,7,6,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,run-house/runhouse,medium,medium,groq:qwen/qwen3-32b,0,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,7,6,1,1,0,0,0,0,favored_complexity,favored_complexity,favored complexity,favored complexity,True
385049757364,2026-02-03-llama-failure-classifications,llama,7,16,True,True,True,2,A,results\figures\force_mix_vs_final_combined.csv,2,2,True,True,0.0,skfolio/skfolio,hard,medium,local:meta-llama/Llama-3.1-8B-Instruct,6,11,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,7,16,-9,0,2,0,0,0,favored_simplicity,favored_simplicity,,favored simplicity,
385293859278,2025-11-23-qwen3-failure-classifications,qwen3,1,3,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,huggingface/text-generation-inference,easy,large,groq:qwen/qwen3-32b,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,3,-2,0,1,0,0,0,favored_simplicity,favored_simplicity,favored simplicity,favored simplicity,True
385600209684,2026-02-03-llama-failure-classifications,llama,7,7,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,vllm-project/llm-compressor,medium,medium,local:meta-llama/Llama-3.1-8B-Instruct,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,7,7,0,0,0,1,0,0,tie_ambiguous,tie_ambiguous,,tie (ambiguous),
387387732626,2025-11-09-gpt5nano-failure-classifications,gpt5nano,7,7,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,netflix/metaflow,easy,large,openai/gpt-5-nano,2,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,7,7,0,0,0,1,0,0,tie_ambiguous,tie_ambiguous,favored simplicity,tie (ambiguous),False
387387732626,2025-11-23-qwen3-failure-classifications,qwen3,6,3,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,netflix/metaflow,easy,large,groq:qwen/qwen3-32b,5,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,6,3,3,1,0,0,0,0,favored_complexity,favored_complexity,favored complexity,favored complexity,True
389661444643,2026-02-03-llama-failure-classifications,llama,14,3,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,OpenDevin/OpenDevin,easy,medium,local:meta-llama/Llama-3.1-8B-Instruct,0,1,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,14,3,11,1,0,0,0,0,favored_complexity,favored_complexity,,favored complexity,
393438257861,2025-11-11-gpt5nano-pass-classifications,gpt5nano,5,12,True,True,True,3,A,results\figures\force_mix_vs_final_combined.csv,3,2,False,True,0.3333333333333333,pypsa/pypsa,hard,medium,openai/gpt-5-nano,3,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,5,12,-7,0,1,2,0,0,tie_ambiguous,tie_ambiguous,favored simplicity,tie (ambiguous),False
