model_name,case_type,ablation,id,repo,file_name,key,metric,bj_metric,ablation_metric,agent_metric,delta,bj_em,agent_em
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,857012001082,mckinsey/vizro,vizro-core/examples/scratch_dev/app.py,857012001082::vizro-core/examples/scratch_dev/app.py,similarity,0.231468849477035,1.0,0.349931787175989,0.7685311505229651,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,29257980436,QuivrHQ/MegaParse,libs/megaparse/src/megaparse/examples/parse_file.py,29257980436::libs/megaparse/src/megaparse/examples/parse_file.py,similarity,0.2478713339640491,0.9952696310312203,0.9971617786187322,0.7473982970671713,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,938525112707,great-expectations/great_expectations,tests/integration/test_utils/data_source_config/postgres.py,938525112707::tests/integration/test_utils/data_source_config/postgres.py,similarity,0.2682430316316944,0.9994475138121548,0.9988944168048646,0.7312044821804604,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,377149048565,huggingface/transformers,tests/models/llama4/test_modeling_llama4.py,377149048565::tests/models/llama4/test_modeling_llama4.py,similarity,0.2672562553925798,0.9893166700262044,0.2663837559088956,0.7220604146336246,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,141616630456,skypilot-org/skypilot,sky/jobs/client/sdk.py,141616630456::sky/jobs/client/sdk.py,similarity,0.2523429972847508,0.9549133954217076,0.9427170009634755,0.7025703981369569,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,531850075449,allegro/ralph,src/ralph/security/apps.py,531850075449::src/ralph/security/apps.py,similarity,0.3402646502835539,0.9944444444444444,0.3409090909090909,0.6541797941608904,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,875863749916,skypilot-org/skypilot,sky/serve/server/core.py,875863749916::sky/serve/server/core.py,similarity,0.3297723103485486,0.9742577384712572,0.5433583665806149,0.6444854281227086,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,555381121741,beir-cellar/beir,beir/retrieval/search/dense/exact_search_multi_gpu.py,555381121741::beir/retrieval/search/dense/exact_search_multi_gpu.py,similarity,0.2718348854769695,0.8569510865005454,0.4414799899320413,0.585116201023576,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,271644581749,great-expectations/great_expectations,great_expectations/exceptions/exceptions.py,271644581749::great_expectations/exceptions/exceptions.py,similarity,0.3065120428189116,0.8527161026083208,0.9245316681534343,0.5462040597894091,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,569349300917,pennylaneai/pennylane,pennylane/gradients/parameter_shift.py,569349300917::pennylane/gradients/parameter_shift.py,similarity,0.4336441995195704,0.9736083639446172,0.731425745372333,0.5399641644250468,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,344645272640,microsoft/deepspeed,deepspeed/runtime/engine.py,344645272640::deepspeed/runtime/engine.py,similarity,0.0639800628066293,0.5943105240218594,0.949983795442608,0.5303304612152301,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,540082067762,langchain-ai/open_deep_research,src/open_deep_research/configuration.py,540082067762::src/open_deep_research/configuration.py,similarity,0.4140544970292973,0.9270326615705352,0.9343293954134816,0.5129781645412379,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,938525112707,great-expectations/great_expectations,tests/integration/test_utils/data_source_config/snowflake.py,938525112707::tests/integration/test_utils/data_source_config/snowflake.py,similarity,0.4960944280506856,0.999711066165848,0.9997109826589596,0.5036166381151624,0.0,1.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,282233748224,pennylaneai/pennylane,pennylane/labs/resource_estimation/templates/subroutines.py,282233748224::pennylane/labs/resource_estimation/templates/subroutines.py,similarity,0.0424445409249726,0.5394364158862082,0.0424445409249726,0.49699187496123554,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,645466972317,sgl-project/sglang,python/sglang/srt/managers/detokenizer_manager.py,645466972317::python/sglang/srt/managers/detokenizer_manager.py,similarity,0.4340690223704425,0.9265560010492,0.5966200771911417,0.4924869786787575,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,466328562579,OpenDevin/OpenDevin,openhands/core/config.py,466328562579::openhands/core/config.py,similarity,0.5109795033023812,0.9981026052689193,0.5647518654506691,0.4871231019665381,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,33506985078,OptimalScale/LMFlow,src/lmflow/pipeline/finetuner.py,33506985078::src/lmflow/pipeline/finetuner.py,similarity,0.5323804662242642,0.999940465559326,0.8204811539791532,0.46755999933506187,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,517899874303,lm-sys/FastChat,fastchat/serve/gradio_web_server.py,517899874303::fastchat/serve/gradio_web_server.py,similarity,0.5249973350389084,0.9701790853853534,0.7774757488540667,0.4451817503464449,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,991745253470,robusta-dev/holmesgpt,holmes/interactive.py,991745253470::holmes/interactive.py,similarity,0.5589222858440526,1.0,0.8966127889754653,0.44107771415594743,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,517899874303,lm-sys/FastChat,fastchat/serve/monitor/monitor.py,517899874303::fastchat/serve/monitor/monitor.py,similarity,0.4598572964519597,0.8864816123607828,0.7338483659493578,0.4266243159088231,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,554391710637,pennylaneai/pennylane,pennylane/templates/subroutines/select.py,554391710637::pennylane/templates/subroutines/select.py,similarity,0.5250314013996052,0.9437286919074108,0.2981518033375202,0.4186972905078056,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,867915523079,kohya-ss/sd-scripts,train_network.py,867915523079::train_network.py,similarity,0.582139365539561,0.9924822169032128,0.579835710031577,0.4103428513636518,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,797517867029,reviewboard/reviewboard,reviewboard/dependencies.py,797517867029::reviewboard/dependencies.py,similarity,0.4573452417616261,0.867233674499063,0.8714697406340057,0.40988843273743686,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,124416110103,kijai/ComfyUI-LivePortraitKJ,liveportrait/live_portrait_pipeline.py,124416110103::liveportrait/live_portrait_pipeline.py,similarity,0.6073226935222327,0.9975249637279168,0.8072684445192226,0.3902022702056841,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,700152561912,graphistry/pygraphistry,graphistry/pygraphistry.py,700152561912::graphistry/pygraphistry.py,similarity,0.4340791647625408,0.8224798588599289,0.8299887887505106,0.3884006940973881,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,790659170151,lotus-data/lotus,lotus/web_search.py,790659170151::lotus/web_search.py,similarity,0.5870690930611038,0.9689303151353752,0.9998520491196924,0.3818612220742714,0.0,1.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,203539966931,Lightning-AI/lightning-thunder,thunder/tests/test_transforms.py,203539966931::thunder/tests/test_transforms.py,similarity,0.590365835883982,0.9686270222999562,0.8201383796192966,0.3782611864159743,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,769844506256,huggingface/pytorch-image-models,timm/models/efficientnet.py,769844506256::timm/models/efficientnet.py,similarity,0.571893550998381,0.9403585402050728,0.5749797625472207,0.3684649892066918,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,215446707250,OpenSPG/KAG,kag/examples/baidu_map_mcp/eva.py,215446707250::kag/examples/baidu_map_mcp/eva.py,similarity,0.6095732410611303,0.9761904761904762,0.9771186440677966,0.36661723512934585,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,317036402986,huggingface/nanotron,run_generate.py,317036402986::run_generate.py,similarity,0.6127568084089823,0.9792164357381749,0.7576036866359447,0.36645962732919257,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,281302116639,piccolo-orm/piccolo,tests/apps/migrations/auto/test_migration_manager.py,281302116639::tests/apps/migrations/auto/test_migration_manager.py,similarity,0.4032690421706439,0.76027024081944,0.4963931568050561,0.35700119864879604,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,469562059563,microsoft/deepspeed,deepspeed/sequence/layer.py,469562059563::deepspeed/sequence/layer.py,similarity,0.609012897590052,0.9631570833975645,0.9370739124037472,0.3541441858075125,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,479334250816,comet-ml/opik,apps/opik-backend/src/test/java/com/comet/opik/api/resources/v1/priv/DatasetsResourceTest.java,479334250816::apps/opik-backend/src/test/java/com/comet/opik/api/resources/v1/priv/DatasetsResourceTest.java,similarity,0.6490451163308708,1.0,0.9045434537036546,0.3509548836691292,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,282233748224,pennylaneai/pennylane,pennylane/labs/tests/resource_estimation/ops/qubit/test_parametric_ops_multi_qubit.py,282233748224::pennylane/labs/tests/resource_estimation/ops/qubit/test_parametric_ops_multi_qubit.py,similarity,0.6463664522277818,0.9971481534293456,0.9553490588515606,0.3507817012015638,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,504564843184,allegro/ralph,src/ralph/configuration_management/migrations/0002_auto_20170622_1254.py,504564843184::src/ralph/configuration_management/migrations/0002_auto_20170622_1254.py,similarity,0.5940919037199125,0.939873417721519,0.8868501529051988,0.3457815140016065,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,192252813353,datadog/integrations-core,postgres/tests/test_statements.py,192252813353::postgres/tests/test_statements.py,similarity,0.6571369883477741,0.9997437868306432,0.8740898900395004,0.3426067984828691,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,246442576932,huggingface/transformers,src/transformers/integrations/flash_paged.py,246442576932::src/transformers/integrations/flash_paged.py,similarity,0.6668738346799254,1.0,0.9996423462088698,0.33312616532007455,0.0,1.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,823701492337,vllm-project/llm-compressor,src/llmcompressor/transformers/tracing/__init__.py,823701492337::src/llmcompressor/transformers/tracing/__init__.py,similarity,0.6947218259629102,0.9984152139461172,0.9984152139461172,0.303693387983207,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,517899874303,lm-sys/FastChat,fastchat/serve/gradio_block_arena_vision.py,517899874303::fastchat/serve/gradio_block_arena_vision.py,similarity,0.6826864949824689,0.9796880667392092,0.6888526175794947,0.29700157175674025,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,827701086617,ModelTC/lightllm,lightllm/common/basemodel/cuda_graph.py,827701086617::lightllm/common/basemodel/cuda_graph.py,similarity,0.7050062383031815,1.0,0.691490205408835,0.29499376169681846,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,959948679826,AgentOps-AI/AgentStack,agentstack/proj_templates.py,959948679826::agentstack/proj_templates.py,similarity,0.6553240298222137,0.9431818181818182,0.672103167077565,0.2878577883596045,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,416634263862,Future-House/paper-qa,tests/test_clients.py,416634263862::tests/test_clients.py,similarity,0.6697304737800276,0.9538652812930154,0.9856578304693396,0.2841348075129878,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,317394731630,skypilot-org/skypilot,sky/check.py,317394731630::sky/check.py,similarity,0.6740905332782141,0.9544749896651508,0.684696503355366,0.28038445638693665,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,97321414157,eleutherai/gpt-neox,megatron/model/transformer.py,97321414157::megatron/model/transformer.py,similarity,0.6478143391198135,0.9218426501035196,0.9144427582633156,0.27402831098370617,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,173524980836,huggingface/open-r1,src/open_r1/configs.py,173524980836::src/open_r1/configs.py,similarity,0.7379831516352824,0.999876114965312,0.999876114965312,0.26189296333002965,0.0,1.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,844844141099,skypilot-org/skypilot,sky/data/mounting_utils.py,844844141099::sky/data/mounting_utils.py,similarity,0.7387656162595562,0.9998135371993288,0.7453850456833861,0.2610479209397726,0.0,0.0
openai/gpt-5-nano,ablation_beats_bj,bj_no_review,517899874303,lm-sys/FastChat,fastchat/serve/gradio_block_arena_vision_named.py,517899874303::fastchat/serve/gradio_block_arena_vision_named.py,similarity,0.7197682479944538,0.979102703773398,0.7197682479944538,0.2593344557789442,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,493742700267,fastmachinelearning/hls4ml,hls4ml/converters/keras_v2_to_hls.py,493742700267::hls4ml/converters/keras_v2_to_hls.py,similarity,0.9953491977366096,0.0,0.9954263565891472,0.9953491977366096,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,323712641999,stanfordnlp/dspy,dspy/clients/__init__.py,323712641999::dspy/clients/__init__.py,similarity,0.9544924154025672,0.0431738623103851,0.9766627771295217,0.9113185530921821,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,784218907795,run-llama/llama_index,llama-index-integrations/agent/llama-index-agent-openai/llama_index/agent/openai/utils.py,784218907795::llama-index-integrations/agent/llama-index-agent-openai/llama_index/agent/openai/utils.py,similarity,0.9921875,0.2209567198177676,0.2346723044397463,0.7712307801822325,1.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,849853816180,huggingface/transformers,src/transformers/modeling_utils.py,849853816180::src/transformers/modeling_utils.py,similarity,0.9652270677087792,0.2382219120174358,0.4237280323432386,0.7270051556913434,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,194362783509,OpenDevin/OpenDevin,openhands/utils/import_utils.py,194362783509::openhands/utils/import_utils.py,similarity,0.9829480863963622,0.2638674884437596,0.9829480863963622,0.7190805979526026,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,129221788975,al-one/hass-xiaomi-miot,custom_components/xiaomi_miot/__init__.py,129221788975::custom_components/xiaomi_miot/__init__.py,similarity,0.9993511321392362,0.2993223044354566,0.7031226963111491,0.7000288277037796,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,951329832873,reflex-dev/reflex,reflex/vars/sequence.py,951329832873::reflex/vars/sequence.py,similarity,0.989831904651582,0.2922313629039097,0.4162638668779714,0.6976005417476723,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,498621285432,pennylaneai/pennylane,pennylane/labs/trotter_error/product_formulas/error.py,498621285432::pennylane/labs/trotter_error/product_formulas/error.py,similarity,0.8230713791105522,0.1542059396369116,0.2676817218976131,0.6688654394736406,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,863458841911,ModelTC/lightllm,lightllm/models/qwen3_moe/layer_infer/transformer_layer_infer.py,863458841911::lightllm/models/qwen3_moe/layer_infer/transformer_layer_infer.py,similarity,0.9982177229628574,0.3357137756195101,0.972218344269161,0.6625039473433473,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,449657747662,Agenta-AI/agenta,agenta-backend/agenta_backend/migrations/postgres/data_migrations/projects.py,449657747662::agenta-backend/agenta_backend/migrations/postgres/data_migrations/projects.py,similarity,0.998560892246807,0.3419679798524915,0.9805825242718448,0.6565929123943155,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,196807749657,huggingface/transformers,src/transformers/models/auto/modeling_auto.py,196807749657::src/transformers/models/auto/modeling_auto.py,similarity,0.9880699528314898,0.3518467437177612,0.9906076738476816,0.6362232091137285,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,902688526430,dlt-hub/dlt,tests/pipeline/test_pipeline.py,902688526430::tests/pipeline/test_pipeline.py,similarity,0.980472830831318,0.3465160210083432,0.9702477209954634,0.6339568098229748,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,911271203201,huggingface/lerobot,examples/lekiwi/record.py,911271203201::examples/lekiwi/record.py,similarity,0.9995229007633588,0.3967232299590404,0.4022038567493112,0.6027996708043184,1.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,660646869817,embeddings-benchmark/mteb,mteb/models/model_implementations/bm25.py,660646869817::mteb/models/model_implementations/bm25.py,similarity,1.0,0.3977997249656206,0.9785296031229668,0.6022002750343793,1.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,516357586965,mosaicml/composer,tests/trainer/test_checkpoint.py,516357586965::tests/trainer/test_checkpoint.py,similarity,0.8268272184547615,0.2432185706833594,0.0248797310612647,0.5836086477714021,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,263056810,pypsa/pypsa,pypsa/geo.py,263056810::pypsa/geo.py,similarity,0.9511217948717948,0.4217797643234457,0.951761409127302,0.5293420305483492,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,968032133756,lm-sys/FastChat,fastchat/serve/api_provider.py,968032133756::fastchat/serve/api_provider.py,similarity,0.986316958842496,0.4634446551702483,0.9583619007436316,0.5228723036722478,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,199378705901,MadcowD/ell,tests/test_closure.py,199378705901::tests/test_closure.py,similarity,0.9940451127819548,0.479218045112782,0.2195488721804511,0.5148270676691729,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,19601435012,gregpr07/browser-use,browser_use/browser/session.py,19601435012::browser_use/browser/session.py,similarity,0.9811080636313768,0.5085134393856281,0.9156884256719692,0.4725946242457487,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,458326496157,getkeops/keops,pykeops/pykeops/tutorials/backends/plot_gpytorch.py,458326496157::pykeops/pykeops/tutorials/backends/plot_gpytorch.py,similarity,0.5251989389920424,0.0765256385260284,0.5268745852687459,0.448673300466014,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,102813106132,google/maxtext,benchmarks/maxtext_v5p_model_configs.py,102813106132::benchmarks/maxtext_v5p_model_configs.py,similarity,0.8438880706921944,0.3974642317087355,0.8438022215668928,0.4464238389834589,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,297201202449,huggingface/transformers,src/transformers/cache_utils.py,297201202449::src/transformers/cache_utils.py,similarity,1.0,0.5594077763940777,0.6887410154583347,0.4405922236059223,1.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,313340852816,pennylaneai/pennylane,pennylane/labs/resource_estimation/__init__.py,313340852816::pennylane/labs/resource_estimation/__init__.py,similarity,0.9671781756180732,0.5272804774083546,0.959079283887468,0.4398976982097186,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,454885510078,Lightning-AI/pytorch-lightning,src/lightning/pytorch/loggers/comet.py,454885510078::src/lightning/pytorch/loggers/comet.py,similarity,1.0,0.569788097957112,0.8532427502044411,0.43021190204288795,1.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,703176684652,fastmachinelearning/hls4ml,test/pytest/test_batchnorm_pytorch.py,703176684652::test/pytest/test_batchnorm_pytorch.py,similarity,0.9194747274529236,0.5002487562189055,0.5027363184079602,0.41922597123401806,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,500531177582,google/oss-fuzz-gen,agent_tests/function_analyzer_test.py,500531177582::agent_tests/function_analyzer_test.py,similarity,0.8758262511803588,0.4726368159203979,0.8809710258418167,0.4031894352599609,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,307416445107,google/textfsm,textfsm/terminal.py,307416445107::textfsm/terminal.py,similarity,1.0,0.5969725054062404,0.5969725054062404,0.40302749459375964,1.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,738093286140,dgtlmoon/changedetection.io,changedetectionio/tests/test_filter_failure_notification.py,738093286140::changedetectionio/tests/test_filter_failure_notification.py,similarity,0.9933591588267848,0.5938018815716657,0.9527336385671964,0.39955727725511914,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,197238875522,pytorch/TensorRT,examples/dynamo/aot_plugin.py,197238875522::examples/dynamo/aot_plugin.py,similarity,1.0,0.6095358783462697,0.9998415967052114,0.39046412165373034,1.0,1.0
openai/gpt-5-nano,component_hurts,bj_no_review,702101775125,Agenta-AI/agenta,agenta-cli/agenta/sdk/decorators/routing.py,702101775125::agenta-cli/agenta/sdk/decorators/routing.py,similarity,0.9094061551798872,0.5227780259044217,0.8340172880468,0.3866281292754655,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,215066829348,getsentry/sentry-python,sentry_sdk/utils.py,215066829348::sentry_sdk/utils.py,similarity,0.8117304226253643,0.4348435859752256,0.8144260530211277,0.3768868366501387,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,633246057513,pydantic/pydantic-ai,pydantic_ai_slim/pydantic_ai/result.py,633246057513::pydantic_ai_slim/pydantic_ai/result.py,similarity,0.9998606271777004,0.6232227488151658,0.6304028706573153,0.3766378783625346,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,979769281315,ranaroussi/yfinance,tests/test_prices.py,979769281315::tests/test_prices.py,similarity,0.846417867156531,0.4734130634774609,0.906313448709272,0.3730048036790701,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,21054225172,huggingface/lerobot,lerobot/scripts/control_robot.py,21054225172::lerobot/scripts/control_robot.py,similarity,0.917534551647344,0.5448461387048094,0.8293419066990355,0.37268841294253463,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,403639451004,OpenDevin/OpenDevin,tests/unit/test_agent_controller.py,403639451004::tests/unit/test_agent_controller.py,similarity,0.8966249336538762,0.5279555893096091,0.6981173311686284,0.3686693443442671,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,607976624665,crewAIInc/crewAI,tests/crew_test.py,607976624665::tests/crew_test.py,similarity,0.6155724652731884,0.2514114159475841,0.6154528804214422,0.36416104932560434,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,48141443196,fastmachinelearning/hls4ml,hls4ml/model/graph.py,48141443196::hls4ml/model/graph.py,similarity,0.8719188521574605,0.5267941218433443,0.8135132308335948,0.34512473031411617,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,574170807611,dlt-hub/dlt,dlt/destinations/impl/bigquery/bigquery_adapter.py,574170807611::dlt/destinations/impl/bigquery/bigquery_adapter.py,similarity,0.9936053420859036,0.6545752928526964,0.6808895931186689,0.3390300492332071,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,539672099916,nautobot/nautobot,nautobot/dcim/urls.py,539672099916::nautobot/dcim/urls.py,similarity,0.9672650475184794,0.6287618502258701,0.9550104256102048,0.33850319729260936,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,244616072462,embeddings-benchmark/mteb,mteb/models/e5_models.py,244616072462::mteb/models/e5_models.py,similarity,0.9120197279452708,0.5735693822081833,0.8097207859358841,0.33845034573708743,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,415774755217,stanfordnlp/dspy,dspy/adapters/base.py,415774755217::dspy/adapters/base.py,similarity,0.998502994011976,0.6625062406390414,0.8512231652521218,0.33599675337293455,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,552489197270,fastmachinelearning/hls4ml,hls4ml/model/graph.py,552489197270::hls4ml/model/graph.py,similarity,0.8458207016024253,0.5137341610681181,0.8915385448245994,0.3320865405343072,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,793362714398,openstack/swift,swift/common/middleware/s3api/s3request.py,793362714398::swift/common/middleware/s3api/s3request.py,similarity,0.9939549679069926,0.6632215266536106,0.6531804340197199,0.330733441253382,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,411830882523,huggingface/transformers,src/transformers/masking_utils.py,411830882523::src/transformers/masking_utils.py,similarity,0.8917087038674225,0.5641479016069478,0.5685509733562155,0.3275608022604747,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,976168814843,potpie-ai/potpie,app/modules/conversations/conversation/conversation_service.py,976168814843::app/modules/conversations/conversation/conversation_service.py,similarity,0.9960463369311668,0.6797749196141479,0.9831969319574586,0.3162714173170189,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,300283092576,pennylaneai/pennylane,pennylane/labs/resource_estimation/__init__.py,300283092576::pennylane/labs/resource_estimation/__init__.py,similarity,0.8969513731418494,0.5941043083900226,0.7628712871287129,0.30284706475182677,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,509766538380,al-one/hass-xiaomi-miot,custom_components/xiaomi_miot/__init__.py,509766538380::custom_components/xiaomi_miot/__init__.py,similarity,0.7044855139957842,0.404648428003641,0.6917574898824717,0.2998370859921432,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,744412747774,feast-dev/feast,sdk/python/tests/unit/infra/online_store/test_dynamodb_online_store.py,744412747774::sdk/python/tests/unit/infra/online_store/test_dynamodb_online_store.py,similarity,0.9889939142820148,0.7006155212894218,0.6462514566878157,0.28837839299259294,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,324834716438,great-expectations/great_expectations,tests/actions/test_core_actions.py,324834716438::tests/actions/test_core_actions.py,similarity,0.9702769195560133,0.689036412188974,0.6553861918790829,0.2812405073670392,0.0,0.0
openai/gpt-5-nano,component_hurts,bj_no_review,939240923914,stanfordnlp/dspy,dspy/__init__.py,939240923914::dspy/__init__.py,similarity,0.7513644633110976,0.4728682170542635,0.8268998793727382,0.2784962462568341,0.0,0.0
openai/gpt-5-nano,agent_and_bj_em,"bj_no_summary,bj_no_plan",616198966979,pennylaneai/pennylane,pennylane/labs/resource_estimation/templates/__init__.py,616198966979::pennylane/labs/resource_estimation/templates/__init__.py,similarity,1.0,,0.9972093023255814,0.0027906976744186407,1.0,1.0
openai/gpt-5-nano,agent_and_bj_em,bj_no_review,97369867525,pennylaneai/pennylane,pennylane/workflow/qnode.py,97369867525::pennylane/workflow/qnode.py,similarity,1.0,,0.9999754595204792,2.4540479520829273e-05,1.0,1.0
openai/gpt-5-nano,agent_and_bj_em,"bj_no_summary,bj_no_judge,bj_no_plan,bj_no_review",371015791792,pennylaneai/pennylane,pennylane/_version.py,371015791792::pennylane/_version.py,similarity,1.0,,0.9985272459499264,0.0014727540500736325,1.0,1.0
openai/gpt-5-nano,agent_and_bj_em,"bj_no_summary,bj_no_judge,bj_no_plan,bj_no_review",870971248030,microsoft/deepspeed,deepspeed/inference/v2/kernels/ragged_ops/linear_blocked_kv_rotary/blocked_kv_rotary.py,870971248030::deepspeed/inference/v2/kernels/ragged_ops/linear_blocked_kv_rotary/blocked_kv_rotary.py,similarity,0.9996817313812858,,0.9996817313812858,0.0,1.0,1.0
openai/gpt-5-nano,agent_and_bj_em,"bj_no_plan,bj_no_review",642118282606,skypilot-org/skypilot,sky/clouds/do.py,642118282606::sky/clouds/do.py,similarity,1.0,,0.9999131341209172,8.686587908279808e-05,1.0,1.0
openai/gpt-5-nano,agent_and_bj_em,"bj_no_judge,bj_no_plan,bj_no_review",970672335623,run-house/runhouse,runhouse/__init__.py,970672335623::runhouse/__init__.py,similarity,0.9994282447112636,,0.9994282447112636,0.0,1.0,1.0
openai/gpt-5-nano,agent_and_bj_em,"bj_no_summary,bj_no_judge",731251923967,fossasia/eventyay-talk,doc/conf.py,731251923967::doc/conf.py,similarity,0.9997833152762732,,0.9997833152762732,0.0,1.0,1.0
openai/gpt-5-nano,agent_and_bj_em,bj_no_plan,837987361100,cpacker/MemGPT,letta/llm_api/google_vertex_client.py,837987361100::letta/llm_api/google_vertex_client.py,similarity,0.9999140524280188,,0.9999140524280188,0.0,1.0,1.0
